id,post_cid,post_uri,text,author_handle,like_count,repost_count,reply_count,created_at,query_used,collected_at,source
704,bafyreicij2i7zuztlw32tz7xjqxfkd2gzd3ct77mko2d7z7hfbbdgjytci,at://did:plc:ya23474o7htbcoy5r3qrcubd/app.bsky.feed.post/3mip2zco6zy2j,I'm also kind of curious about which frame models are the least popular out of all the ones in the store. Online you can choose to look at a category of best selling frames but I also want to see the worst selling frames haha,rachelvetica.bsky.social,1,0,1,2026-04-05 04:26:11.282000,best online store,2026-06-02 18:36:18.629748,bluesky
705,bafyreihgk66m3fjxwqpczuxhelubysmhwtnmrjzod5b47cc7aj6bkop4gi,at://did:plc:u5mm45t5m7yi6g76mkuowiye/app.bsky.feed.post/3mioo2avj6k2f,"We recently sent out our first newsletter of the year! We send out four newsletters each year with updates on our work, educational features, and ways to get involved. In this issue we shared details on our upcoming fundraiser, a look at life without parole sentences, and more!",booksthroughbars.bsky.social,0,1,1,2026-04-05 00:34:04.026000,best online store,2026-06-02 18:36:18.629748,bluesky
706,bafyreihitnvmfe7t6zbfrvucucssc3whsrek2qnoqk35fr2vvx45uik4oq,at://did:plc:var2iptvxxvusho34agzt5yn/app.bsky.feed.post/3miomckyq5c2g,Ik this is gonna need an AMP cord and other stuff whats the best recommendation either buying one online or at a local guitar store near my area? Should it be expensive or cheap? I just wanna make sure I’m getting the right equipment🙏🏽🥺,succubusgremlinexe.bsky.social,1,1,1,2026-04-05 00:02:55.570000,best online store,2026-06-02 18:36:18.629748,bluesky
707,bafyreicom5ch7ldmvht2nz5egm4le7kyymdi2l3rhedpvo73qqk5jigyvu,at://did:plc:hrx2bm7atovoe7j5llmctrtq/app.bsky.feed.post/3mioagprouj2q,"Manstore M2368 Cheeky Brief
Shiny Manstore M2368 Cheeky Brief men’s underwear - enhancing cup pouch. Shop our store for sexy male hipsters in silky copper snakeskin. More online
BUY NOW!
£62.00
https://deadgoodundies.net/PCqWfpBUf",undies.score.bargains,0,0,0,2026-04-04 20:30:29.824063,best online store,2026-06-02 18:36:18.629748,bluesky
708,bafyreiadyirxnvwsrynjvsinzntn45ajjjiwijwn7kzkn357c4yybghlpm,at://did:plc:qwuj6foyai44scywtuaumxlp/app.bsky.feed.post/3mimctfjwz22g,"Shopping in the store with them is always so chaotic. I like my shopping to be clean and streamlined. So yes, shopping online with anthropology is always best.",sinnamonscouture.bsky.social,0,0,1,2026-04-04 02:08:03.372000,best online store,2026-06-02 18:36:18.629748,bluesky
709,bafyreighzq5fwjgxavmjh42jy5e7a36kmpqnsaham4h2vf7ttyilro7nri,at://did:plc:gzkhukvldhls4mu3ueyj6nvc/app.bsky.feed.post/3milhgdzabs23,"Bossed around into a new you!

[kobold nerdification!]",paleoraiser.bsky.social,758,195,26,2026-04-03 17:57:34.521000,best online store,2026-06-02 18:36:18.629748,bluesky
710,bafyreicnxnpoga5tvj7j4rs6oy2qg6bwcagar3toixeubk2jkai5miaxoy,at://did:plc:osdavjtdjmzyrbhxoo3t6biw/app.bsky.feed.post/3mik7tuh5ps2b,"Well, Facebook never ceases to disappoint, eh? On the 2nd day, we got ANOTHER scam site with AI-generated products being sold on meta's flagship time sucker. Notice how the format looks nearly identical to the one we posted yesterday? And they use SSL! HAHAHAHA, as does every site now, duh.",goodpotatoproject.bsky.social,1,0,1,2026-04-03 06:09:18.258000,best online store,2026-06-02 18:36:18.629748,bluesky
711,bafyreifefw3zzwjqo4mmm7jzwgus4pllgtghhuy3kip2dxt3s2rjqtxpbm,at://did:plc:qtcg5datmcm36g37yd4fzsgi/app.bsky.feed.post/3mij4eqkgt22a,"ProZenith Shop Online: Official Store & Best Deals

Looking to shop ProZenith online? Visit the official website to ensure you receive the authentic weight loss supplement with safe ordering and secure payment options. 
For more information visit here: pprozenith.com",jonathanreed00.bsky.social,0,0,0,2026-04-02 19:34:29.940000,best online store,2026-06-02 18:36:18.629748,bluesky
712,bafyreifjgl6i2wx3iuylwbafsndniv5cp2sxc6zkbaf4apzkcbpc7n2vi4,at://did:plc:aznyrupjakdduk5h3rk2fhr7/app.bsky.feed.post/3miiocgcmy226,"Best Ecommerce Website Development Packages in India 

Ecommerce Website Development Packages in India are a smart option for startups, shop owners, and growing brands that want to launch or improve their online store. Contact: (+91) 99887 97174 or
visit - www.uvsoftsolutions.com/website-deve...",uvsoftsolutions.bsky.social,0,0,0,2026-04-02 15:22:39.701000,best online store,2026-06-02 18:36:18.629748,bluesky
713,bafyreiczdtjxg6bsnnzydcpra2542cwbyruqp7sl5w6i5k77wcyfdsptvm,at://did:plc:r23oqmp22lkgvynjji7g3jyn/app.bsky.feed.post/3mihmbuqugk2f,"Hallmark, I'm not entirely certain that's the best promo code for a ""Just because"" card.",bullythelsb.bsky.social,15,2,1,2026-04-02 05:13:54.072000,best online store,2026-06-02 18:36:18.629748,bluesky
714,bafyreiegg6puhx3evoz7vd77ryhy4zoitlaqy2x5widdprm5st4dop6sha,at://did:plc:sh2bgqvc4pri2ghgsrvl7obl/app.bsky.feed.post/3mn53i2gfac27,the worst thing about having an event near large shopping mall and a metro is that once you see something thats on your online shopping app you’ve been eyeing on is available to get immediately via their direct shop instead of wait for it to ship. is just begging to be splurge on,flukekie.net,0,0,0,2026-05-31 15:52:28.492000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
715,bafyreigdl6to2dphtweazxazxz7rdh6p3lxmrqqyd24jnz65y6bvngwe7a,at://did:plc:d5wesa2hyyfydempii75umax/app.bsky.feed.post/3mmfbr74lus26,The worst part about living in a rural area is clothes shopping. I am either driving over an hour to a store or ordering online where they will inevitably mess up my order in some way.,wavingwheat.bsky.social,0,0,0,2026-05-22 04:41:04.131000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
716,bafyreiaude7d44uul5s56sggeq6chpimqtx257sa4wgq7n7fbfuynnkrv4,at://did:plc:wyhjfqirpanrq24hhw5pu5al/app.bsky.feed.post/3mlau2p4vdc2o,"Online shopping with AUDHD is the worst bec all I do is hyperfocus and look up every single detail of the items, and have so much anxiety that what I want will sell-out (⁠｡⁠ŏ⁠﹏⁠ŏ⁠)",euphiecat.bsky.social,4,0,1,2026-05-07 16:59:59.945000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
717,bafyreiendl6v7kcafpujxgpm7jjhihomxkfvpshac7aoi4d2dcectq63aa,at://did:plc:5gxmd4j6eefcspwt7gqyvfzl/app.bsky.feed.post/3mkzt7brfus27,"My Amazon prime renews in Sept. So I put a note in phone to cancel. Bezos is Worst of Worst Billionaires Club, 
Main thing is try to break online shopping addiction. 
I’m off FB but will have to figure out how to delete account. 
Lowe’s and Home Depot are both Red. 
Anybody know about ACE hardware?",themorrigan2.bsky.social,1,0,1,2026-05-04 21:56:01.799000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
718,bafyreigxrdhudm2sn4uv2x4lot2wo4updo37phtpjl3iaouanpzlzyhphq,at://did:plc:g45u5yjzuvvmzyn346dtlemj/app.bsky.feed.post/3mkuv6alyak2s,"We do have a lot of problems with deliveries, local retail and consumption (including waste streams). 

However, we are way past the point where we can just yell at people for shopping online. That’s a totally ineffective strategy, the worst one.",brianvan.bsky.social,5,0,2,2026-05-02 22:47:55.811000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
719,bafyreiexxljeomasfi3oin4gz4lsvsirvefmsg2l3hadkex6tbefzz7s2u,at://did:plc:wmusx5m42xxrr7yhjh2hjgsy/app.bsky.feed.post/3mkbk4bzi7s2b,"✅ Major back surgery
✅ Work leave
✅ RSD wishlist purchased
✅ Lost Lands outfit planning

The worst part of recovering from surgery is the online shopping bug that bites my bank account.",shinydiscoballs.dev,1,0,1,2026-04-25 06:09:24.003000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
720,bafyreidvcnpkf5w3yo3idczjxgsq6kxwttfconeaxcpgwh65depiqw4w3m,at://did:plc:h2h3ocgr5dl7ioahcnba244s/app.bsky.feed.post/3mjctr7ljys2h,"ike, shopping online is the worst because of it",girlboyautism.bsky.social,1,0,0,2026-04-13 01:09:37.879000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
723,bafyreigsduru2tokrc2fncpnmj3efssazomtuk4zaywvaqbc47uapqipfq,at://did:plc:keb2gbamat5eeqfhtne2m7gc/app.bsky.feed.post/3mh5netmpjs2h,"I think that's how Amazon Autos, Carvana and other online dealers are supposed to work. Car shopping is the worst. Dealers always seem to go out of their way to live up to their shitty reputations. Also, if you're looking for an EV Rivian and Lucid can sell direct now in WA like Tesla.",kprk.bsky.social,2,0,1,2026-03-16 12:41:38.284000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
724,bafyreidddpdnjoexch3k3si52pt4vq3byu7zxl4x53yzhlbhbho3cpszgi,at://did:plc:h6eza3npki47yih5qvjo6shb/app.bsky.feed.post/3mgnk4kakuc2b,"ive gone through my pen's ink and im trying to look for refills and while i found some i gotta order them online, and i HATE online shopping, especially for stationary stuff liek this!!!!
worst part is that refills seem common, but just not for green which is the color i want / like / need",lionabel.bsky.social,1,0,0,2026-03-10 03:00:42.974000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
725,bafyreicnpkk5fjikkqc75kmpuvn3js7r4movrjmv5pphgz57itmli2myya,at://did:plc:olcwtelbxynbzcxvilsvsf2o/app.bsky.feed.post/3mgl2mni7bk2w,"> buy 2 white tshirts
> be in physical pain caused by how much they cost
> realise you don't own a white bra
> go online bra shopping (the worst fucking activity known to man) for the first time in YEARS
> spend even more
> be broke

alucard tshirt i did it all for you",saddayforsure.bsky.social,0,0,0,2026-03-09 03:18:03.893000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
726,bafyreidwyuzondjcg5uezryg536umtxxddxx5bjokumzbcfwxuntgkdnge,at://did:plc:ko2qqlk5qac66ba3stpvl5bw/app.bsky.feed.post/3mg4pe2c5k22w,"Exactly. 
I am pissed that the only phone line option in my tiny town is AT&T... but am doing good with all the other 'convenient' retailers that support this regime. Paypal is the hardest, since it is the easiest to use for online shopping...but Thiel is among the worst of the worst.",gemmaperi.bsky.social,1,0,0,2026-03-03 10:19:07.841000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
727,bafyreifekeffvczlgifwukc3si3kgswvermx2emjp46wxr2m2n36tfkvoy,at://did:plc:zm2jwd3rgh22vqm3v7i4ev4u/app.bsky.feed.post/3mfbyggxlss2k,France Express (Geodis) are the worst couriers in France. Avoid like the plague. Fantasy delivery notes and tracking numbers that make no sense. Inept couriers will destroy online shopping.,stutheeditor.bsky.social,11,0,9,2026-02-20 19:19:38.975000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
728,bafyreiduwu7z7e6iu2i22am72qwjxpkxfdbxwegymhxmk5xbcaq7r34z2q,at://did:plc:36yocsum4en4za6prhtxoexy/app.bsky.feed.post/3mehfxzscsk2f,"Not the worst part, but it's also a bad metaphor: Amazon fulfillment always knows where your order is, that's the very thing that made online shopping viable. Conversely, the whole point of DHS is to enable abuse and avoid accountability by losing people in slip-shod, poorly maintained bureaucracy",jrobie.bsky.social,1,0,0,2026-02-10 05:40:14.855000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
729,bafyreiewjknuhkpjedrhmvpdnhlgmjeiulidjjp3al4ybyjzvcbmyhjhge,at://did:plc:zisk767khxdafkwe4vk4az6w/app.bsky.feed.post/3mdqvclxeds23,"Saturday night wine plus online shopping, sure, what's the worst that could happen?",chumpski.bsky.social,1,1,0,2026-02-01 06:43:21.587000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
730,bafyreia6fy5yodtwfdteaqqyhoksrpb62oxy62x2fw3m6ptygxnwj5glti,at://did:plc:5xiqtcoxtgqhr7d4fxgynoyx/app.bsky.feed.post/3mdpzvb4kkk2g,"MY BRAIN: man you are the WORST, it’s only a matter of time before you’re exposed for the FRAUD you are. everyone still remembers that time you called the teacher “Mom” and you’re not very good at guitar or Mario Kart

ALSO MY BRAIN: and you deserve a lil treat. maybe a pizza or some online shopping",jessolido.bsky.social,0,0,0,2026-01-31 22:32:42.983000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
731,bafyreifapnfbbgojvyvod74lalbmwbzlilxmrk2ugafiu4z7nixfeejtpu,at://did:plc:hqsuqsaauhngvxnnw4wrfd5w/app.bsky.feed.post/3mdjixotcws2g,"I think we've all had that experience in the Internet Shopping Age.  Happens a LOT to my favorite cousin, who prefers online shopping for everything but groceries.  Worst she mentioned was when some vendor in LA sent her a package to Chicago (her home) that somehow ended up in NYC for over a week.",legacyhero.bsky.social,1,0,0,2026-01-29 08:13:52.432000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
732,bafyreiga7cnjjuvd66zi7c6pbnaxdytjbre35f4lmrwriqg7xwhxgnvzfy,at://did:plc:sm5oj6vublcrem4lcicmfnlb/app.bsky.feed.post/3mccvhlbyjk2i,"And I was asking for clarification BEFORE I answered. I know that’s a lost art online. 

If I as a chef say “I want these ingredients” and the person in charge of shopping brings me the worst versions of those ingredients. Making a bad meal is still my fault, but ALSO the one shopping.",troyneliousq.bsky.social,0,0,1,2026-01-13 23:43:40.695000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
733,bafyreidktwhqbfbe6ka53nn5ieda6xjxcxpqwyhaf5dmnvnjruvgj2vige,at://did:plc:5ofiiss3dphp6c5cvvcohlyn/app.bsky.feed.post/3mbyqccmya22l,"data.bls.gov/timeseries/c...

You only have the dotcom crash, the GFC, and a global pandemic putting up worse job numbers since online shopping began. And that’s a preliminary (rigged) stat too. This might be the worst December job report of the 21st century once all the data is in.",gritty7.bsky.social,0,0,0,2026-01-09 22:44:37.752000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
734,bafyreieoizx7xlndeby5fqtehppn22qasurvd3kk56nfsybw6oknxon4tu,at://did:plc:diwmlhd32wzwcd2duqlxrmou/app.bsky.feed.post/3mblp2u4hmc24,We use asda online. Weekends are the worst shopping day for replacements.,kjvincent1979.bsky.social,2,0,1,2026-01-04 18:17:57.310000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
735,bafyreidpszquwyt7pxhqnwybehuesf72wdaeqozg5eqfytvsl2gurtxgca,at://did:plc:5yhf7tjfabekpqlpgcrxrq5k/app.bsky.feed.post/3mbagcmwfcs2o,"I'm shopping online and locally for a DSi XL and all the decently/fairly priced ones are all BLUE! Why do they all have to be BLUE?! The worst of the bunch.
Even the damaged ones are going for too much now.",opaqueflake.bsky.social,0,0,0,2025-12-31 06:41:57.407000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
736,bafyreiadrdlby25hobq5pt74cq2pffsd3nb43ywlf7ekkca5qcskoawixu,at://did:plc:4tp3af3ytvuoe2hnvy32uase/app.bsky.feed.post/3mamrdjrxcs2v,"In-person shopping is the absolute worst now...no price tags, items are not in stock like the website claims, and if they have it then you are going to pay $2-10 more than advertised online. Oh and enjoy checking yourself out and good luck getting your breakable s wrapped in paper",meglambchez.bsky.social,1,0,0,2025-12-23 11:06:04.063000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
737,bafyreiawfq6c3spxn6fcbw6jir4j2drl26nckdixnyth3nfj26pw2zdcke,at://did:plc:bovzslbtirqz4eijaqrl7fo7/app.bsky.feed.post/3m7xmno3vvc2r,"I know who Andy Kim is.

It's very, very possible to give the boot to bad Democratic party members, and it happens all the time.  The worst examples have been getting the boot, one after another.

Meanwhile, Trump's asking for straight-up million dollar bribes on a website, via online shopping.",thirddudeontheleft.bsky.social,0,0,1,2025-12-15 01:16:20.914000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
738,bafyreicry6a62vp2zhmr6gb6ll5a7imkdl7hsgilea2dzwl3trmbqtlwh4,at://did:plc:ntyw555ble6ujqfjimmixiog/app.bsky.feed.post/3m7qyadsn3c2n,"I’ve been online toy shopping since the mid aughts. 
Ordered from the major brick and mortar retailers, and of course the big A.  
From toddler toys through the teens and now the grands.

This year is the worst. Prices have practically doubled on some toys. Promoted items choke each searchable page.",13crowes.bsky.social,0,0,0,2025-12-12 09:55:00.648000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
740,bafyreiejk6mjuwzxk2q3rodsddiukucjgbweau6nw5guyn2htnawiri7yq,at://did:plc:sh2bgqvc4pri2ghgsrvl7obl/app.bsky.feed.post/3m7fgvsm67k27,"worst thing in online shopping is when the tracking says the package is sitting at the destination branch but wont be delivered because holiday

well... second to having untracked envelope from abroad gone missing while being out for extended period of time",flukekie.net,0,0,0,2025-12-07 19:45:36.334000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
741,bafyreid4s7r47l7srw4yoj2em3bgozunizxnyge3re7pimgmczvdtfbine,at://did:plc:ky74juxzgcks2lkl2q7r4vmi/app.bsky.feed.post/3m743v4bqbk2i,holiday shopping in person instead of online is like the worst experience known to mankind,rospwprpwprpwp.bsky.social,2,0,0,2025-12-04 02:34:24.117000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
742,bafyreicxqewqgig6o2hzyjzd2ln2bt7kxwox4kgqthyvhxh4dsjelzwavm,at://did:plc:i5djkxwnstw4as36azkgcfd4/app.bsky.feed.post/3m6wqfxp3c224,"The worst part about online shopping is how as soon as you place an order, you get emails trying to get you to buy more things. Like how many pairs of bone conduction headphones is one person really buying?",brookebikesmke.bsky.social,12,0,0,2025-12-01 23:25:46.145000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
743,bafyreibvzp5kpgm5dfqmpb6bbzaoi2b5aow44mvyyk57nwfhwtwcr7v25u,at://did:plc:5iwuaysoiz44rp5xnwvby6e4/app.bsky.feed.post/3m6sac7mznc2o,"According to everything I read the shopping season started earlier this year than every before. Plus, its easier to order online and just have it delivered worst case you have to do in store pick up which is a quick in and out.",thebookwyrmshoard2.bsky.social,1,0,0,2025-11-30 04:26:41.425000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
744,bafyreiaokdltnwnkqnndvkjhthlh4w4ki2bjfagwj2j6j7ksjvkdyamch4,at://did:plc:23mfy2ig3bttvd6hrtxi64wv/app.bsky.feed.post/3m6r6ocp2722k,"I saw this as the oldest person on my Social Work degree course. Students spending lectures shopping online, refusing to engage with questions asked by the lecturer and not seeming to want to be there. Worrying for a course that can lead to being involved in the worst times of people's lives.",berniescroggins.bsky.social,10,0,0,2025-11-29 18:25:00.069000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
745,bafyreicnwngvdi6ipr5hgyzdyprozibg3liudnbn2ftcjuq634vg5ur6be,at://did:plc:alusivtvzwuoekncmdce5aop/app.bsky.feed.post/3m6phlzd2rc2y,It looks like Italy is the worst in the G7 when it comes to online shopping.,mik0e1.bsky.social,0,0,0,2025-11-29 01:59:27.328000,worst online shopping,2026-06-02 18:36:19.140245,bluesky
